prefecture,municipality,districtName,tradePrice,floorPlan,area,buildingYear,structure,cityPlanning,period,renovation
東京都,板橋区,蓮根,22000000,２ＬＤＫ＋Ｓ,60,平成10年,ＲＣ,近隣商業地域,2020年第１四半期,未改装
東京都,板橋区,東山町,4200000,３ＬＤＫ,85,平成14年,ＲＣ,近隣商業地域,2020年第１四半期,改装済
東京都,板橋区,東山町,17000000,１Ｋ,15,平成17年,ＲＣ,近隣商業地域,2020年第１四半期,
東京都,板橋区,氷川町,20000000,１Ｋ,20,平成17年,ＳＲＣ,商業地域,2020年第１四半期,
東京都,板橋区,氷川町,24000000,１Ｋ,25,平成25年,ＲＣ,第１種住居地域,2020年第１四半期,未改装
東京都,板橋区,氷川町,24000000,１Ｋ,25,平成25年,ＲＣ,第１種住居地域,2020年第１四半期,未改装
東京都,板橋区,氷川町,30000000,１Ｋ,25,平成31年,ＲＣ,第１種住居地域,2020年第１四半期,未改装
東京都,板橋区,氷川町,30000000,１ＬＤＫ,25,平成31年,ＲＣ,第１種住居地域,2020年第１四半期,
東京都,板橋区,双葉町,25000000,１Ｋ,25,平成23年,ＲＣ,近隣商業地域,2020年第１四半期,未改装
東京都,板橋区,双葉町,26000000,１ＬＤＫ,35,平成16年,ＲＣ,近隣商業地域,2020年第１四半期,
東京都,板橋区,舟渡,26000000,３ＬＤＫ,55,昭和64年,ＲＣ,工業地域,2020年第１四半期,改装済
東京都,板橋区,舟渡,63000000,１Ｋ,20,昭和63年,ＲＣ,近隣商業地域,2020年第１四半期,未改装
東京都,板橋区,舟渡,20000000,２ＤＫ,45,昭和62年,ＲＣ,近隣商業地域,2020年第１四半期,改装済
東京都,板橋区,舟渡,39000000,３ＬＤＫ,65,平成23年,ＲＣ,準工業地域,2020年第１四半期,未改装
東京都,板橋区,本町,39000000,２ＬＤＫ,70,平成12年,ＳＲＣ,商業地域,2020年第１四半期,未改装
東京都,板橋区,本町,22000000,２ＬＤＫ,55,昭和51年,ＳＲＣ,商業地域,2020年第１四半期,未改装
東京都,板橋区,本町,23000000,１Ｋ,20,平成25年,,商業地域,2020年第１四半期,未改装
東京都,板橋区,本町,25000000,２ＤＫ,35,平成18年,ＲＣ,準工業地域,2020年第１四半期,改装済
東京都,板橋区,前野町,26000000,４ＬＤＫ,80,昭和56年,ＲＣ,準工業地域,2020年第１四半期,未改装
東京都,板橋区,前野町,15000000,２ＤＫ,55,昭和44年,ＲＣ,第１種中高層住居専用地域,2020年第１四半期,改装済
東京都,板橋区,前野町,5000000,１Ｋ,20,平成4年,ＲＣ,第１種住居地域,2020年第１四半期,未改装
東京都,板橋区,前野町,12000000,２ＤＫ,55,昭和44年,ＲＣ,第１種中高層住居専用地域,2020年第１四半期,
東京都,板橋区,前野町,39000000,,70,平成12年,ＲＣ,準工業地域,2020年第１四半期,
東京都,板橋区,前野町,23000000,２ＤＫ,40,昭和63年,ＲＣ,準工業地域,2020年第１四半期,改装済
東京都,板橋区,前野町,7800000,１Ｋ,20,昭和63年,ＲＣ,準工業地域,2020年第１四半期,未改装
東京都,板橋区,前野町,36000000,３ＬＤＫ,50,平成10年,ＲＣ,準工業地域,2020年第１四半期,改装済
東京都,板橋区,前野町,45000000,３ＬＤＫ,70,平成23年,ＲＣ,準工業地域,2020年第１四半期,
東京都,板橋区,前野町,35000000,３ＬＤＫ,70,平成13年,ＳＲＣ,準工業地域,2020年第１四半期,未改装
東京都,板橋区,三園,16000000,１ＬＤＫ,20,平成20年,ＲＣ,第１種住居地域,2020年第１四半期,改装済
東京都,板橋区,三園,26000000,３ＬＤＫ,65,平成23年,ＲＣ,第１種中高層住居専用地域,2020年第１四半期,
東京都,板橋区,南町,30000000,３ＬＤＫ,55,昭和45年,ＲＣ,第１種中高層住居専用地域,2020年第１四半期,改装済
東京都,板橋区,南常盤台,8200000,３ＤＫ,40,昭和45年,ＲＣ,第１種住居地域,2020年第１四半期,未改装
東京都,板橋区,南常盤台,8200000,２ＤＫ,40,昭和45年,ＲＣ,第１種住居地域,2020年第１四半期,未改装
東京都,板橋区,南常盤台,31000000,１ＬＤＫ,45,平成16年,ＲＣ,商業地域,2020年第１四半期,未改装
東京都,板橋区,南常盤台,30000000,１ＬＤＫ,45,平成16年,ＲＣ,商業地域,2020年第１四半期,
東京都,板橋区,南常盤台,23000000,１Ｋ,25,平成19年,ＲＣ,第１種住居地域,2020年第１四半期,
東京都,板橋区,南常盤台,48000000,２ＬＤＫ,60,,,,2020年第１四半期,未改装
東京都,板橋区,南常盤台,19000000,１Ｋ,15,平成19年,ＲＣ,第２種住居地域,2020年第１四半期,未改装
東京都,板橋区,南常盤台,15000000,１Ｋ,30,平成21年,ＲＣ,近隣商業地域,2020年第１四半期,未改装
東京都,板橋区,南常盤台,17000000,１Ｋ,20,平成16年,ＲＣ,近隣商業地域,2020年第１四半期,未改装
東京都,板橋区,南常盤台,23000000,３ＬＤＫ,50,平成8年,ＲＣ,第１種住居地域,2020年第１四半期,未改装
東京都,板橋区,南常盤台,13000000,１Ｋ,15,,ＲＣ,第２種住居地域,2020年第１四半期,
東京都,板橋区,宮本町,34000000,２ＬＤＫ,55,平成9年,ＳＲＣ,商業地域,2020年第１四半期,改装済
東京都,板橋区,宮本町,11000000,１Ｋ,15,昭和63年,ＲＣ,準工業地域,2020年第１四半期,
東京都,板橋区,宮本町,38000000,３ＬＤＫ,70,平成10年,ＳＲＣ,商業地域,2020年第１四半期,未改装
東京都,板橋区,弥生町,9500000,１Ｋ,25,平成2年,ＲＣ,第１種住居地域,2020年第１四半期,未改装
東京都,板橋区,四葉,33000000,３ＬＤＫ,70,平成13年,ＲＣ,第１種中高層住居専用地域,2020年第１四半期,改装済
東京都,板橋区,若木,10000000,３ＤＫ,45,昭和59年,ＲＣ,準工業地域,2020年第１四半期,未改装
東京都,板橋区,若木,15000000,３ＤＫ,50,昭和45年,ＲＣ,第１種中高層住居専用地域,2020年第１四半期,改装済
東京都,板橋区,若木,38000000,２ＬＤＫ,60,平成12年,ＲＣ,第１種中高層住居専用地域,2020年第１四半期,改装済
東京都,練馬区,旭丘,19000000,１Ｋ,20,平成18年,ＲＣ,第１種中高層住居専用地域,2020年第１四半期,未改装
東京都,練馬区,旭丘,18000000,１Ｋ,20,平成18年,ＲＣ,第１種中高層住居専用地域,2020年第１四半期,未改装
東京都,練馬区,旭丘,48000000,３ＬＤＫ,65,平成13年,ＲＣ,近隣商業地域,2020年第１四半期,改装済
東京都,練馬区,旭丘,27000000,２ＤＫ,40,平成10年,ＳＲＣ,商業地域,2020年第１四半期,未改装
東京都,練馬区,旭町,38000000,３ＬＤＫ,60,平成8年,ＲＣ,第１種中高層住居専用地域,2020年第１四半期,未改装
東京都,練馬区,旭町,32000000,３ＬＤＫ,60,平成17年,ＲＣ,近隣商業地域,2020年第１四半期,未改装
東京都,練馬区,大泉学園町,28000000,３ＬＤＫ,70,平成3年,ＲＣ,第１種低層住居専用地域,2020年第１四半期,改装済
東京都,練馬区,大泉学園町,28000000,３ＬＤＫ,70,平成17年,ＲＣ,近隣商業地域,2020年第１四半期,未改装
東京都,練馬区,大泉学園町,24000000,３ＬＤＫ,70,平成8年,ＳＲＣ,近隣商業地域,2020年第１四半期,未改装
東京都,練馬区,大泉学園町,15000000,１Ｋ,30,平成19年,ＲＣ,第１種中高層住居専用地域,2020年第１四半期,未改装
東京都,練馬区,春日町,60000000,２ＬＤＫ,65,平成8年,ＳＲＣ,近隣商業地域,2020年第１四半期,改装済
東京都,練馬区,上石神井,22000000,,20,,ＲＣ,近隣商業地域,2020年第１四半期,未改装
東京都,練馬区,上石神井,41000000,３ＬＤＫ,65,平成27年,ＲＣ,第１種低層住居専用地域,2020年第１四半期,未改装
東京都,練馬区,上石神井,42000000,３ＬＤＫ,65,平成27年,ＲＣ,第１種低層住居専用地域,2020年第１四半期,未改装
東京都,練馬区,北町,21000000,１Ｋ,20,平成16年,ＲＣ,近隣商業地域,2020年第１四半期,未改装
東京都,練馬区,北町,36000000,２ＬＤＫ,55,平成10年,ＲＣ,第１種住居地域,2020年第１四半期,改装済
東京都,練馬区,北町,20000000,１Ｋ,20,平成16年,ＲＣ,近隣商業地域,2020年第１四半期,未改装
東京都,練馬区,北町,30000000,２ＤＫ,55,平成3年,ＲＣ,準工業地域,2020年第１四半期,改装済
東京都,練馬区,北町,45000000,３ＬＤＫ,60,平成7年,ＲＣ,第１種中高層住居専用地域,2020年第１四半期,改装済
東京都,練馬区,向山,8800000,１Ｋ,15,昭和59年,ＲＣ,第１種中高層住居専用地域,2020年第１四半期,
東京都,練馬区,小竹町,22000000,１Ｋ,20,平成22年,ＲＣ,第１種中高層住居専用地域,2020年第１四半期,未改装
東京都,練馬区,小竹町,69000000,３ＬＤＫ,65,平成28年,ＲＣ,準工業地域,2020年第１四半期,未改装
東京都,練馬区,小竹町,29000000,２ＬＤＫ,50,昭和61年,ＲＣ,準工業地域,2020年第１四半期,改装済
東京都,練馬区,桜台,52000000,３ＬＤＫ,65,平成14年,ＲＣ,近隣商業地域,2020年第１四半期,未改装
東京都,練馬区,桜台,20000000,１Ｋ,20,平成18年,ＲＣ,商業地域,2020年第１四半期,未改装
東京都,練馬区,桜台,20000000,１Ｋ,20,平成23年,ＲＣ,商業地域,2020年第１四半期,未改装
東京都,練馬区,桜台,11000000,１Ｋ,15,昭和61年,ＲＣ,近隣商業地域,2020年第１四半期,改装済
東京都,練馬区,桜台,21000000,１Ｋ,20,平成18年,ＲＣ,商業地域,2020年第１四半期,
東京都,練馬区,桜台,11000000,１ＬＤＫ,20,昭和61年,ＲＣ,近隣商業地域,2020年第１四半期,未改装
東京都,練馬区,桜台,23000000,１Ｋ,25,平成26年,ＲＣ,近隣商業地域,2020年第１四半期,
東京都,練馬区,桜台,21000000,１Ｋ,20,平成21年,ＲＣ,第１種住居地域,2020年第１四半期,未改装
東京都,練馬区,桜台,17000000,１ＤＫ,20,平成18年,ＲＣ,近隣商業地域,2020年第１四半期,
東京都,練馬区,下石神井,23000000,２ＬＤＫ,50,平成7年,ＲＣ,第１種低層住居専用地域,2020年第１四半期,未改装
東京都,練馬区,石神井台,39000000,３ＬＤＫ,65,平成7年,ＲＣ,第１種低層住居専用地域,2020年第１四半期,改装済
東京都,練馬区,石神井台,2300000,１ＤＫ,30,平成19年,ＲＣ,第１種住居地域,2020年第１四半期,未改装
東京都,練馬区,石神井町,35000000,３ＬＤＫ,55,平成11年,ＲＣ,第１種住居地域,2020年第１四半期,改装済
東京都,練馬区,石神井町,30000000,１ＬＤＫ,35,平成8年,ＲＣ,近隣商業地域,2020年第１四半期,改装済
東京都,練馬区,石神井町,40000000,２ＬＤＫ＋Ｓ,60,昭和56年,ＲＣ,商業地域,2020年第１四半期,改装済
東京都,練馬区,関町北,45000000,３ＬＤＫ,70,平成12年,ＲＣ,第１種住居地域,2020年第１四半期,改装済
東京都,練馬区,関町北,18000000,１Ｋ,20,平成20年,ＲＣ,近隣商業地域,2020年第１四半期,未改装
東京都,練馬区,関町北,17000000,１Ｋ,20,平成23年,ＲＣ,近隣商業地域,2020年第１四半期,改装済
東京都,練馬区,関町北,51000000,３ＬＤＫ,65,平成18年,ＲＣ,第１種中高層住居専用地域,2020年第１四半期,未改装
東京都,練馬区,関町北,35000000,３ＬＤＫ,65,平成8年,ＲＣ,第１種住居地域,2020年第１四半期,改装済
東京都,練馬区,関町北,19000000,１Ｋ,20,平成21年,ＲＣ,近隣商業地域,2020年第１四半期,未改装
東京都,練馬区,関町東,26000000,１Ｋ,20,平成31年,ＲＣ,第１種中高層住居専用地域,2020年第１四半期,未改装
東京都,練馬区,関町南,27000000,３ＬＤＫ,65,昭和55年,ＳＲＣ,第１種中高層住居専用地域,2020年第１四半期,改装済
東京都,練馬区,関町南,52000000,３ＬＤＫ,65,平成30年,ＲＣ,第１種低層住居専用地域,2020年第１四半期,
東京都,練馬区,関町南,30000000,４ＬＤＫ,90,昭和49年,ＲＣ,第２種中高層住居専用地域,2020年第１四半期,未改装
東京都,練馬区,関町南,25000000,２ＬＤＫ,55,平成18年,ＲＣ,近隣商業地域,2020年第１四半期,未改装
東京都,練馬区,高野台,15000000,２ＬＤＫ,45,昭和46年,ＲＣ,第１種住居地域,2020年第１四半期,未改装
東京都,練馬区,高野台,28000000,２ＬＤＫ,45,昭和46年,ＲＣ,第１種住居地域,2020年第１四半期,改装済
東京都,練馬区,高野台,32000000,３ＬＤＫ,60,平成17年,ＲＣ,第２種住居地域,2020年第１四半期,未改装
東京都,練馬区,高野台,37000000,３ＬＤＫ,65,昭和54年,ＳＲＣ,第２種住居地域,2020年第１四半期,改装済
東京都,練馬区,高野台,19000000,１Ｋ,20,平成24年,ＲＣ,第２種住居地域,2020年第１四半期,未改装
東京都,練馬区,高野台,34000000,３ＬＤＫ,60,平成17年,ＲＣ,準住居地域,2020年第１四半期,改装済
東京都,練馬区,高野台,42000000,３ＬＤＫ,70,平成19年,ＲＣ,第２種住居地域,2020年第１四半期,未改装
東京都,練馬区,高松,36000000,３ＬＤＫ,70,平成13年,ＲＣ,第１種住居地域,2020年第１四半期,未改装
東京都,練馬区,高松,33000000,２ＬＤＫ,70,平成11年,ＲＣ,第１種中高層住居専用地域,2020年第１四半期,改装済
東京都,練馬区,田柄,21000000,１Ｋ,20,平成19年,ＲＣ,商業地域,2020年第１四半期,未改装
東京都,練馬区,田柄,52000000,２ＬＤＫ,70,平成24年,ＲＣ,第１種住居地域,2020年第１四半期,未改装
東京都,練馬区,田柄,40000000,１ＬＤＫ,40,令和2年,ＲＣ,第１種住居地域,2020年第１四半期,未改装
東京都,練馬区,田柄,31000000,２ＬＤＫ,60,平成23年,ＲＣ,第１種住居地域,2020年第１四半期,未改装
東京都,練馬区,田柄,41000000,１ＬＤＫ,40,令和2年,ＲＣ,第１種住居地域,2020年第１四半期,
東京都,練馬区,豊玉上,25000000,１Ｋ,25,平成28年,ＲＣ,準住居地域,2020年第１四半期,未改装
東京都,練馬区,豊玉北,23000000,１Ｋ,20,平成24年,ＲＣ,準住居地域,2020年第１四半期,
東京都,練馬区,豊玉北,23000000,３ＬＤＫ,75,昭和51年,ＳＲＣ,商業地域,2020年第１四半期,
東京都,練馬区,豊玉北,23000000,１Ｋ,20,平成24年,ＲＣ,準住居地域,2020年第１四半期,未改装
東京都,練馬区,豊玉北,31000000,２Ｋ,25,平成31年,ＲＣ,第１種中高層住居専用地域,2020年第１四半期,改装済
東京都,練馬区,豊玉北,4500000,２ＤＫ,35,昭和51年,ＲＣ,第１種住居地域,2020年第１四半期,未改装
東京都,練馬区,豊玉北,10000000,１ＬＤＫ,35,昭和45年,ＳＲＣ,近隣商業地域,2020年第１四半期,未改装
東京都,練馬区,豊玉北,7700000,１Ｋ,15,昭和62年,ＲＣ,近隣商業地域,2020年第１四半期,未改装
東京都,練馬区,豊玉北,40000000,３ＬＤＫ,60,昭和49年,ＲＣ,近隣商業地域,2020年第１四半期,改装済
東京都,練馬区,豊玉北,9300000,１Ｋ,25,昭和50年,ＳＲＣ,商業地域,2020年第１四半期,未改装
東京都,練馬区,豊玉北,31000000,１Ｋ,25,平成31年,ＲＣ,第１種低層住居専用地域,2020年第１四半期,未改装
東京都,練馬区,豊玉北,70000000,２ＬＤＫ,80,平成13年,ＲＣ,商業地域,2020年第１四半期,未改装
東京都,練馬区,豊玉北,50000000,１ＬＤＫ,45,平成31年,ＲＣ,第１種低層住居専用地域,2020年第１四半期,未改装
東京都,練馬区,豊玉北,23000000,１Ｋ,20,平成18年,ＲＣ,商業地域,2020年第１四半期,
東京都,練馬区,豊玉中,46000000,３ＬＤＫ,65,平成23年,ＲＣ,第１種住居地域,2020年第１四半期,未改装
東京都,練馬区,豊玉中,22000000,１Ｋ,20,平成22年,ＲＣ,近隣商業地域,2020年第１四半期,未改装
東京都,練馬区,豊玉中,56000000,３ＬＤＫ,65,平成26年,ＲＣ,第１種低層住居専用地域,2020年第１四半期,未改装
東京都,練馬区,豊玉中,21000000,１Ｋ,20,平成22年,ＲＣ,近隣商業地域,2020年第１四半期,未改装
東京都,練馬区,豊玉南,43000000,３ＬＤＫ,70,平成14年,ＳＲＣ,準工業地域,2020年第１四半期,未改装
東京都,練馬区,豊玉南,22000000,１Ｋ,25,平成28年,ＲＣ,第１種中高層住居専用地域,2020年第１四半期,改装済
東京都,練馬区,豊玉南,19000000,１Ｋ,20,平成24年,ＲＣ,第１種中高層住居専用地域,2020年第１四半期,改装済
東京都,練馬区,豊玉南,19000000,１Ｋ,20,平成24年,ＲＣ,第１種中高層住居専用地域,2020年第１四半期,未改装
東京都,練馬区,豊玉南,50000000,３ＬＤＫ,70,平成27年,ＲＣ,第１種住居地域,2020年第１四半期,未改装
東京都,練馬区,豊玉南,25000000,２ＬＤＫ,50,昭和47年,ＳＲＣ,準住居地域,2020年第１四半期,改装済
東京都,練馬区,中村,34000000,３ＬＤＫ,70,平成4年,ＲＣ,第１種低層住居専用地域,2020年第１四半期,改装済
東京都,練馬区,中村,49000000,３ＬＤＫ,70,平成12年,ＲＣ,第１種低層住居専用地域,2020年第１四半期,改装済
東京都,練馬区,中村,36000000,２ＬＤＫ,50,平成16年,ＲＣ,第１種低層住居専用地域,2020年第１四半期,未改装
東京都,練馬区,中村北,34000000,１ＬＤＫ,30,平成22年,ＲＣ,商業地域,2020年第１四半期,改装済
東京都,練馬区,中村北,49000000,２ＬＤＫ,55,平成24年,ＲＣ,商業地域,2020年第１四半期,未改装
東京都,練馬区,中村北,47000000,２ＬＤＫ,55,平成24年,ＲＣ,商業地域,2020年第１四半期,未改装
東京都,練馬区,中村北,23000000,１Ｋ,20,平成24年,ＲＣ,近隣商業地域,2020年第１四半期,改装済
東京都,練馬区,中村北,19000000,１Ｋ,20,平成18年,ＲＣ,商業地域,2020年第１四半期,
東京都,練馬区,中村北,20000000,,20,平成18年,ＲＣ,商業地域,2020年第１四半期,
東京都,練馬区,中村北,22000000,１Ｒ,20,平成24年,ＲＣ,第１種住居地域,2020年第１四半期,未改装
東京都,練馬区,中村北,20000000,１Ｋ,20,平成14年,ＳＲＣ,商業地域,2020年第１四半期,未改装
東京都,練馬区,中村北,20000000,１Ｋ,20,平成14年,ＳＲＣ,商業地域,2020年第１四半期,改装済
東京都,練馬区,中村南,17000000,１Ｋ,20,平成20年,ＲＣ,第１種低層住居専用地域,2020年第１四半期,
東京都,練馬区,中村南,18000000,１Ｋ,25,平成10年,ＲＣ,第１種低層住居専用地域,2020年第１四半期,改装済
東京都,練馬区,中村南,28000000,４ＬＤＫ,40,平成15年,ＲＣ,近隣商業地域,2020年第１四半期,改装済
東京都,練馬区,中村南,47000000,３ＬＤＫ,65,平成22年,ＲＣ,近隣商業地域,2020年第１四半期,未改装
東京都,練馬区,中村南,58000000,４ＬＤＫ,80,平成22年,ＲＣ,近隣商業地域,2020年第１四半期,未改装
東京都,練馬区,西大泉,32000000,３ＬＤＫ,65,平成10年,ＲＣ,第１種中高層住居専用地域,2020年第１四半期,未改装
東京都,練馬区,錦,30000000,１Ｋ,25,平成31年,ＲＣ,第１種低層住居専用地域,2020年第１四半期,未改装
東京都,練馬区,錦,20000000,１ＤＫ,30,平成19年,ＲＣ,第１種住居地域,2020年第１四半期,
東京都,練馬区,錦,46000000,３ＬＤＫ,70,平成26年,ＲＣ,第１種住居地域,2020年第１四半期,未改装
東京都,練馬区,貫井,13000000,１ＬＤＫ,40,昭和49年,ＳＲＣ,準住居地域,2020年第１四半期,未改装
東京都,練馬区,貫井,8400000,１Ｒ,15,平成3年,ＲＣ,第１種住居地域,2020年第１四半期,未改装
東京都,練馬区,貫井,35000000,３ＬＤＫ,75,昭和47年,ＳＲＣ,第１種住居地域,2020年第１四半期,改装済
東京都,練馬区,貫井,21000000,２ＬＤＫ,35,昭和47年,ＳＲＣ,第１種住居地域,2020年第１四半期,改装済
東京都,練馬区,貫井,31000000,３ＬＤＫ,70,平成7年,ＲＣ,第１種低層住居専用地域,2020年第１四半期,未改装
東京都,練馬区,貫井,22000000,１ＬＤＫ＋Ｓ,40,昭和47年,ＳＲＣ,第１種住居地域,2020年第１四半期,改装済
東京都,練馬区,貫井,38000000,３ＬＤＫ,65,平成10年,ＲＣ,第１種住居地域,2020年第１四半期,未改装
東京都,練馬区,貫井,48000000,３ＬＤＫ,75,平成21年,ＲＣ,第１種住居地域,2020年第１四半期,未改装
東京都,練馬区,練馬,30000000,２ＬＤＫ,55,昭和47年,ＳＲＣ,商業地域,2020年第１四半期,改装済
東京都,練馬区,練馬,11000000,１Ｋ,15,平成3年,ＲＣ,第１種住居地域,2020年第１四半期,改装済
東京都,練馬区,練馬,44000000,３ＬＤＫ,55,平成6年,ＳＲＣ,商業地域,2020年第１四半期,改装済
東京都,練馬区,練馬,35000000,２ＬＤＫ,45,平成2年,ＲＣ,商業地域,2020年第１四半期,改装済
東京都,練馬区,羽沢,18000000,,20,平成18年,ＲＣ,近隣商業地域,2020年第１四半期,未改装
東京都,練馬区,羽沢,22000000,,20,平成22年,ＲＣ,準住居地域,2020年第１四半期,
東京都,練馬区,羽沢,43000000,３ＬＤＫ,65,平成14年,ＲＣ,準工業地域,2020年第１四半期,未改装
東京都,練馬区,早宮,55000000,４ＬＤＫ,85,平成17年,ＲＣ,第１種低層住居専用地域,2020年第１四半期,未改装
東京都,練馬区,早宮,25000000,１Ｋ,25,平成30年,ＲＣ,近隣商業地域,2020年第１四半期,未改装
東京都,練馬区,早宮,32000000,３ＬＤＫ,70,昭和60年,ＲＣ,第１種低層住居専用地域,2020年第１四半期,未改装
東京都,練馬区,早宮,31000000,１ＬＤＫ,30,平成31年,ＲＣ,近隣商業地域,2020年第１四半期,
東京都,練馬区,早宮,28000000,１Ｋ,25,平成31年,ＲＣ,近隣商業地域,2020年第１四半期,
東京都,練馬区,早宮,10000000,２Ｋ,25,昭和63年,ＲＣ,第１種住居地域,2020年第１四半期,未改装
東京都,練馬区,東大泉,20000000,１Ｋ,25,平成19年,ＲＣ,第１種住居地域,2020年第１四半期,
東京都,練馬区,東大泉,39000000,３ＬＤＫ,65,平成19年,ＲＣ,第１種住居地域,2020年第１四半期,未改装
東京都,練馬区,光が丘,35000000,３ＬＤＫ,75,昭和59年,ＲＣ,第１種中高層住居専用地域,2020年第１四半期,改装済
東京都,練馬区,光が丘,44000000,３ＬＤＫ,75,昭和61年,ＳＲＣ,第２種中高層住居専用地域,2020年第１四半期,未改装
東京都,練馬区,光が丘,42000000,３ＬＤＫ,80,昭和63年,ＲＣ,第１種中高層住居専用地域,2020年第１四半期,改装済
東京都,練馬区,光が丘,44000000,３ＤＫ,60,平成3年,ＲＣ,第１種中高層住居専用地域,2020年第１四半期,改装済
東京都,練馬区,氷川台,19000000,１ＬＤＫ,40,平成7年,ＲＣ,第１種低層住居専用地域,2020年第１四半期,改装済
東京都,練馬区,氷川台,60000000,３ＬＤＫ,70,平成20年,ＲＣ,第１種低層住居専用地域,2020年第１四半期,未改装
東京都,練馬区,平和台,21000000,１Ｋ,25,平成18年,ＲＣ,第１種低層住居専用地域,2020年第１四半期,
東京都,練馬区,平和台,48000000,３ＬＤＫ,65,平成18年,ＲＣ,第１種低層住居専用地域,2020年第１四半期,未改装
東京都,練馬区,平和台,22000000,１Ｋ,25,平成18年,ＲＣ,第１種低層住居専用地域,2020年第１四半期,未改装
東京都,練馬区,平和台,22000000,１Ｋ,25,平成18年,ＲＣ,第１種低層住居専用地域,2020年第１四半期,
東京都,練馬区,平和台,48000000,３ＬＤＫ,85,平成13年,ＲＣ,第１種低層住居専用地域,2020年第１四半期,未改装
東京都,練馬区,平和台,36000000,３ＬＤＫ,60,平成11年,ＲＣ,第１種住居地域,2020年第１四半期,未改装
東京都,練馬区,平和台,8700000,１Ｋ,15,昭和62年,ＲＣ,第１種低層住居専用地域,2020年第１四半期,未改装
東京都,練馬区,南大泉,31000000,３ＬＤＫ,60,平成6年,ＲＣ,近隣商業地域,2020年第１四半期,未改装
東京都,練馬区,南田中,52000000,３ＬＤＫ,75,,,,2020年第１四半期,未改装
東京都,練馬区,南田中,33000000,４ＬＤＫ,80,平成16年,ＲＣ,第１種低層住居専用地域,2020年第１四半期,未改装
東京都,練馬区,南田中,37000000,３ＬＤＫ,60,平成24年,ＲＣ,準住居地域,2020年第１四半期,未改装
東京都,練馬区,南田中,6300000,１Ｋ,15,平成3年,ＲＣ,準住居地域,2020年第１四半期,未改装
東京都,足立区,青井,6800000,１Ｋ,20,昭和62年,ＲＣ,準工業地域,2020年第１四半期,
東京都,足立区,青井,32000000,３ＬＤＫ,70,平成21年,ＲＣ,第１種中高層住居専用地域,2020年第１四半期,未改装
東京都,足立区,足立,26000000,２ＬＤＫ,50,平成20年,ＲＣ,準工業地域,2020年第１四半期,未改装
東京都,足立区,足立,26000000,２ＬＤＫ,60,平成12年,ＲＣ,準工業地域,2020年第１四半期,改装済
東京都,足立区,足立,6500000,１Ｋ,15,昭和63年,ＲＣ,近隣商業地域,2020年第１四半期,
東京都,足立区,足立,7600000,１ＤＫ,20,平成6年,ＳＲＣ,商業地域,2020年第１四半期,未改装
東京都,足立区,綾瀬,20000000,１Ｋ,25,平成18年,ＲＣ,商業地域,2020年第１四半期,未改装
東京都,足立区,綾瀬,35000000,３ＬＤＫ,65,平成18年,ＲＣ,近隣商業地域,2020年第１四半期,未改装
東京都,足立区,綾瀬,80000000,４ＬＤＫ,125,平成13年,ＳＲＣ,商業地域,2020年第１四半期,未改装
東京都,足立区,綾瀬,25000000,３ＬＤＫ,60,昭和56年,ＲＣ,商業地域,2020年第１四半期,未改装
東京都,足立区,綾瀬,32000000,１ＬＤＫ,40,平成29年,ＲＣ,商業地域,2020年第１四半期,未改装
東京都,足立区,綾瀬,38000000,３ＬＤＫ,70,平成12年,ＳＲＣ,準住居地域,2020年第１四半期,改装済
東京都,足立区,綾瀬,45000000,３ＬＤＫ,65,平成12年,ＳＲＣ,商業地域,2020年第１四半期,未改装
東京都,足立区,綾瀬,39000000,２ＬＤＫ,60,平成15年,ＳＲＣ,商業地域,2020年第１四半期,未改装
東京都,足立区,入谷,19000000,３ＬＤＫ,60,平成20年,ＲＣ,準工業地域,2020年第１四半期,未改装
東京都,足立区,入谷,42000000,１ＬＤＫ,40,平成31年,ＲＣ,第１種住居地域,2020年第１四半期,未改装
東京都,足立区,入谷,31000000,１ＬＤＫ,35,平成31年,ＲＣ,第１種住居地域,2020年第１四半期,未改装
東京都,足立区,入谷,35000000,１ＬＤＫ,40,平成31年,ＲＣ,第１種住居地域,2020年第１四半期,
東京都,足立区,梅島,40000000,３ＬＤＫ,65,平成22年,ＲＣ,近隣商業地域,2020年第１四半期,改装済
東京都,足立区,梅田,36000000,２ＬＤＫ,75,平成23年,ＲＣ,第１種住居地域,2020年第１四半期,未改装
東京都,足立区,梅田,7100000,１Ｋ,20,平成3年,ＲＣ,第１種住居地域,2020年第１四半期,未改装
東京都,足立区,梅田,44000000,３ＬＤＫ,70,平成21年,ＲＣ,準工業地域,2020年第１四半期,未改装
東京都,足立区,梅田,38000000,３ＬＤＫ,70,平成17年,ＳＲＣ,第１種住居地域,2020年第１四半期,未改装
東京都,足立区,梅田,40000000,３ＬＤＫ,60,平成31年,ＲＣ,工業地域,2020年第１四半期,未改装
東京都,足立区,梅田,2600000,２ＬＤＫ,50,昭和59年,ＲＣ,準工業地域,2020年第１四半期,改装済
東京都,足立区,梅田,7500000,３ＬＤＫ,70,昭和57年,ＳＲＣ,第１種住居地域,2020年第１四半期,未改装
東京都,足立区,梅田,48000000,３ＬＤＫ,75,平成21年,ＲＣ,準工業地域,2020年第１四半期,改装済
東京都,足立区,梅田,27000000,３ＬＤＫ,70,昭和57年,ＳＲＣ,第１種住居地域,2020年第１四半期,
